Price,Close,High,Low,Open,Volume,DayOfWeek,Month,Year,MA5,RSI,Volume_Change,Predicted
Ticker,NVDA,NVDA,NVDA,NVDA,NVDA,,,,,,,
Date,,,,,,,,,,,,
2024-11-20,145.8665313720703,147.53626090336707,142.70703603144835,147.38629113505743,309871700,2,11,2024,144.33476867675782,1.4826158796037947,0.36007126212884866,147.06281288290356
2024-11-21,146.6464080810547,152.8654088901037,140.67736706254192,149.32598496889756,400946600,3,11,2024,144.3167755126953,1.1612396240234375,0.2939116414954963,146.26567657611776
2024-11-22,141.92715454101562,147.13632286743956,141.07730047570033,145.90650981286518,236406200,4,11,2024,144.31077575683594,1.1612396240234375,-0.41037983611782713,146.64052018257334
2024-11-25,135.9981231689453,142.02715192160386,135.79815839357323,141.9671640146257,344941900,0,11,2024,143.484912109375,1.0912540980747767,0.4591068254555084,143.24591497115114
2024-11-26,136.89797973632812,139.277601884859,135.64818075181995,137.6778530821544,190287700,1,11,2024,141.4672393798828,1.2198050362723214,-0.4483485479728615,138.7295090803516
2024-11-27,135.31822204589844,137.19792446250455,131.77879829463743,134.98827330747284,226370900,2,11,2024,139.35757751464843,1.2198050362723214,0.18962444761274644,138.84071358145584
2024-11-29,138.22776794433594,139.32759715528792,136.02812477876728,136.75800311530705,141863200,4,11,2024,137.6738494873047,0.6556113106863839,-0.37331520968463705,137.1471518349356
2024-12-02,138.60769653320312,140.42739572538855,137.7978293194704,138.8076612979231,171682800,0,12,2024,137.00995788574218,0.7098868233816964,0.21019968533065647,138.41703781075412
2024-12-03,140.23744201660156,140.51739577472358,137.92781588392697,138.23776359782383,164414000,1,12,2024,137.85782165527343,0.8312966482979911,-0.042338545270696915,138.50060222987779
2024-12-04,145.1166534423828,145.76654278655016,140.26742746830917,141.97715912549498,231224300,2,12,2024,139.50155639648438,1.5283268519810267,0.4063540817691924,139.97654877008821
2024-12-05,145.04666137695312,146.52652104015894,143.93676281520223,145.0966598316491,172621200,3,12,2024,141.4472442626953,1.5283268519810267,-0.2534469776749243,144.36345742276998
2024-12-06,142.42689514160156,145.68658966441174,141.29699424160657,144.58670004061705,188505600,4,12,2024,142.28706970214844,1.3997759137834822,0.09201882503423686,144.850847703669
2024-12-09,138.79722595214844,139.93712045292858,137.1173878488451,138.9572148926683,189308600,0,12,2024,142.3249755859375,1.3997759137834822,0.004259820397908509,143.17011253880233
2024-12-10,135.05758666992188,141.80696595909077,133.77769033829185,138.99721154250668,210020900,1,12,2024,141.28900451660155,0.9841264997209821,0.10941024338038519,140.54214578583677
2024-12-11,139.29718017578125,140.15710166074888,135.19756655561218,137.3473626393387,184905200,2,12,2024,140.12510986328124,1.5355072021484375,-0.11958666970763387,137.34969836265574
2024-12-12,137.32736206054688,138.42726697152892,135.7875104425574,137.0673914713081,159211400,3,12,2024,138.58125,1.3026864188058036,-0.13895661127972603,140.36410002789123
2024-12-13,134.23765563964844,139.58716980719961,132.52780616182653,138.92722683278515,231514900,4,12,2024,136.9434020996094,0.6056562151227679,0.45413519383662226,138.39095575365857
2024-12-16,131.98785400390625,134.38762706465963,130.40799755691268,134.16764608739564,237951100,0,12,2024,135.58152770996094,0.6056562151227679,0.027800370516109396,135.35053873135303
2024-12-17,130.3780059814453,131.57789255271604,126.84833189511964,129.07812250532473,259410300,1,12,2024,134.64561157226564,0.6056562151227679,0.0901832351268812,133.29396380622808
2024-12-18,128.8981475830078,136.68742440979707,128.2682006428492,133.84768927135005,277444500,2,12,2024,132.56580505371093,0.6056562151227679,0.06951998436453755,131.88914593835622
2024-12-19,130.66796875,134.01766661792476,129.5380830968377,131.7478712095932,209719200,3,12,2024,131.23392639160156,0.8584878104073661,-0.2441039559263204,130.2467848907607
2024-12-20,134.68760681152344,135.26755529215387,128.20820713472543,129.7980572196654,306528600,4,12,2024,131.32391662597655,0.8270656040736607,0.46161438723779225,131.27294813361496
2024-12-23,139.6571502685547,139.77713434768583,135.1075657604122,136.2674627166313,176053500,0,12,2024,132.85777587890624,1.5370003836495536,-0.42565391940588904,134.1941623813422
2024-12-24,140.2071075439453,141.88694573903672,138.6372445869122,139.98712655305678,105157000,1,12,2024,134.82359619140624,1.6155657087053572,-0.40269861150161745,138.51197079037792
2024-12-26,139.91712951660156,140.8370583714796,137.7173348045662,139.68715493157526,116205600,3,12,2024,137.027392578125,1.6155657087053572,0.10506766073585205,139.52307128161922
2024-12-27,136.9973907470703,139.00721560881072,134.69761453351015,138.53725762424156,170582600,4,12,2024,138.29327697753905,1.6155657087053572,0.46793786185863673,139.98819388225013
2024-12-30,137.47735595703125,140.2570989672278,134.00767398793965,134.81759702407376,167734700,0,12,2024,138.85122680664062,1.6841321672712053,-0.016695137722135822,138.28947121861685
2024-12-31,134.27764892578125,138.05731549303724,133.8176997545706,138.0173106258272,155659200,1,12,2024,137.77532653808595,1.4313005719866072,-0.07199166302500315,138.76901239231344
2025-01-02,138.29727172851562,138.8672266066605,134.61761764692358,135.98748671158143,198247200,3,1,2025,137.393359375,1.4312983921595983,0.27359770575719256,136.037595965216
2025-01-03,144.4567108154297,144.88666393436952,139.71714137538024,139.99711439640743,229322500,4,1,2025,138.30127563476563,1.6012834821428572,0.15675025927226205,139.01065412021245
2025-01-06,149.41624450683594,152.14600432101588,147.80640728049391,148.57632545203526,265377400,0,1,2025,140.78504638671876,2.2312229701450894,0.15722356070599264,143.7745995915295
2025-01-07,140.12710571289062,153.1159160516902,139.99711279126652,153.0159191493047,351782200,1,1,2025,141.31499633789062,2.2312229701450894,0.32559215667950614,148.34937591421382
2025-01-08,140.0971221923828,143.9367655713296,137.5473535279277,142.5668963792699,227349900,2,1,2025,142.47889099121093,2.2312229701450894,-0.3537197163472171,141.88022026816566
2025-01-10,135.8975067138672,139.90713250101766,134.20765966847648,137.43735839735214,207602500,4,1,2025,141.99893798828126,2.162656511579241,-0.08685906613550298,142.17198851967768
2025-01-13,133.21774291992188,133.47772877314173,129.49808381781634,129.97805065881337,204808900,0,1,2025,139.7511444091797,2.162656511579241,-0.013456485350609948,139.02653394705902
2025-01-14,131.7478790283203,136.3674645891877,130.03804480886453,136.0374931021696,195590500,1,1,2025,136.21747131347655,1.5884246826171875,-0.045009762759333216,136.43137904578427
2025-01-15,136.22747802734375,136.43745017340345,131.277920981104,133.63770458598145,185217300,2,1,2025,135.4375457763672,1.348447527204241,-0.05303529568153875,134.05023409704444
2025-01-16,133.55772399902344,138.73724031386243,133.47772952507327,138.6272498193542,209235600,3,1,2025,134.12966613769532,0.6399427141462054,0.129676331530586,136.90060430981902
2025-01-17,137.6973419189453,138.48726255165812,135.44754884500142,136.67743145335606,201188800,4,1,2025,134.48963317871093,1.2313167027064733,-0.03845808265897388,134.23007678917813
2025-01-21,140.81704711914062,141.8169551308445,137.07738566270945,139.14720257048143,197749000,1,1,2025,136.00949401855468,1.6769888741629464,-0.01709737321361826,137.6340511590991
2025-01-22,147.05648803710938,147.77640781491758,143.65679142482674,144.64670591256592,237651400,2,1,2025,139.0712158203125,2.5683375767299106,0.20178306843523863,140.52393516469135
2025-01-23,147.2064666748047,147.2164602628041,143.706788444335,145.03666800279981,155915500,3,1,2025,141.2670135498047,2.5897630964006697,-0.34393191035272674,146.38969063408032
2025-01-24,142.60687255859375,148.95629439391405,141.86695041120194,148.35634349735062,234657600,4,1,2025,143.07684326171875,2.5897630964006697,0.5050306095288795,147.123023883368
2025-01-27,118.40910339355469,128.3881809500624,116.68926041493282,124.78852130861458,818830900,0,1,2025,139.2191955566406,1.9498203822544642,2.4894710420629886,144.40044857492438
2025-01-28,128.9781494140625,128.9881430022562,116.23931491482392,121.79880142784785,579666400,1,1,2025,136.851416015625,3.459684099469866,-0.29208045275282113,125.68366555429513
2025-01-29,123.6886215209961,126.87833061040895,120.03896327722832,126.48836708502724,467120600,2,1,2025,132.17784271240234,2.868310110909598,-0.19415615602353353,133.31690134016148
2025-01-30,124.63853454589844,124.9885008224628,118.08913405132431,123.08867408422283,392925500,3,1,2025,127.6642562866211,2.5583398001534596,-0.15883499892747188,127.87627049766002
2025-01-31,120.0589599609375,127.83824341487099,119.1790436181177,123.76861793270326,390372900,4,1,2025,123.15467376708985,1.6669910975864954,-0.006496396899666745,127.09919349031459
2025-02-03,116.64927673339844,118.55909714130068,112.99961082645434,114.7394486968032,371235700,0,2,2025,122.80270843505859,1.6455655779157365,-0.04902287018386775,122.04270549936254
2025-02-04,118.63909149169922,121.1888524384042,116.68926621972048,116.94924444838958,256550000,1,2,2025,120.73489685058594,1.9298248291015625,-0.3089296099486122,119.43645006112
2025-02-05,124.81851959228516,124.98850212428793,120.74889426826606,121.74880228526035,262230800,2,2,2025,120.96087646484375,2.8126002720424106,0.022143052036640132,120.42997241674458
2025-02-06,128.66815185546875,128.7581551695,125.19847756454047,127.40827329026631,251483600,3,2,2025,121.76679992675781,1.8526840209960938,-0.040983744091083074,125.4426202288135
2025-02-07,129.8280487060547,130.35799871586244,124.9884977355082,129.20811063964976,228186300,4,2,2025,123.72061767578126,2.018383571079799,-0.09263944050427142,127.87965803161688
2025-02-10,133.55772399902344,134.98758517024453,129.94805537047182,130.0780330404282,216989100,0,2,2025,127.10230712890625,2.415492466517857,-0.049070430608673665,129.37003587115768
2025-02-11,132.7877960205078,134.4676342706669,131.0079608594355,132.56781502240796,178902400,1,2,2025,129.93204803466796,2.415492466517857,-0.17552356316515438,133.19051786827453
2025-02-12,131.12794494628906,132.22784993678553,129.0681367435288,130.00805277951918,160278600,2,2,2025,131.19393310546874,2.415492466517857,-0.10410033627273862,133.4535551467881
2025-02-13,135.27755737304688,136.487452862588,131.15794096754342,131.54790450828392,197430000,3,2,2025,132.51581420898438,2.724034990583147,0.23179264106374764,132.64132089116532
2025-02-14,138.8372344970703,139.23719160158925,135.4875365315285,136.46744211776974,195479600,4,2,2025,134.3176513671875,2.3497848510742188,-0.009878944436002679,136.18666402882386
2025-02-18,139.38717651367188,143.4268135927519,137.91731045487123,141.25701494818574,219176600,1,2,2025,135.4835418701172,1.8784005301339286,0.1212249257723057,139.02989375354778
2025-02-19,139.21719360351562,141.34700263351252,137.2073839146051,139.49716663707372,167536000,2,2,2025,136.76942138671876,1.7127009800502233,-0.23561183082500592,139.4598974864683
2025-02-20,140.0971221923828,140.6470746897965,136.7774200315485,140.01712771481476,143903600,3,2,2025,138.5632568359375,1.3055943080357142,-0.14105863814344377,139.60528650605596
2025-02-21,134.41763305664062,141.4470007486669,134.01767593596887,140.02711787829398,228217600,4,2,2025,138.39127197265626,1.3055943080357142,0.5859061204862144,140.5270062572365
2025-02-24,130.2680206298828,138.57725415414035,130.06804206967678,136.5474420161462,251381100,0,2,2025,136.67742919921875,1.3055943080357142,0.10149743052244875,136.46118419322048
2025-02-25,126.61835479736328,130.18802626376245,124.42856133510212,129.96804527013506,271428700,1,2,2025,134.12366485595703,0.7127925327845982,0.07974983003893299,132.94387775998928
2025-02-26,131.26792907714844,133.71770077604796,128.478192299153,129.97805439122038,322553800,2,2,2025,132.5338119506836,0.8684921264648438,0.18835554235790108,129.27472380998367
2025-02-27,120.13895416259766,134.99758082030266,119.99896764539281,134.9875872324259,443175800,3,2,2025,128.54217834472655,0.7899289812360492,0.37395932089468475,132.24768607165146
2025-02-28,124.90850830078125,125.07849083366686,116.38929530836823,118.00914142194866,389091100,4,2,2025,126.64035339355469,1.4712938581194197,-0.12203892902094382,123.12750336012056
2025-03-03,114.04950714111328,123.68861991301428,112.26967207329028,123.49864257535764,411381400,0,3,2025,123.39665069580079,1.3455897739955358,0.057288126096947556,126.37286849850128
2025-03-04,115.97933197021484,119.29902637351395,110.09987541363249,110.63982667322061,398163300,1,3,2025,121.26884613037109,1.621279035295759,-0.03213101029847243,117.56674143223415
2025-03-05,117.28921508789062,118.26912068620358,114.49947076595478,117.56918811598004,284337900,2,3,2025,118.47310333251953,1.8084051949637276,-0.2858761719123787,118.50276135836242
2025-03-06,110.55982971191406,115.3393888375433,110.209863429875,113.51955654224739,321181900,3,3,2025,116.55727844238281,1.8084051949637276,0.1295782236557279,118.74685393425338
2025-03-07,112.67964172363281,113.46957000648335,107.5501084934214,111.2397716760376,341755500,4,3,2025,114.11150512695312,1.4470105852399553,0.06405591348703021,113.41894982969464
2025-03-10,106.97016143798828,111.83970852661247,105.45029700249104,109.88989097369002,366487400,0,3,2025,112.69563598632813,1.4470105852399553,0.07236723329982975,114.03473234429845
2025-03-11,108.75,112.22967568900775,104.76036144852146,106.98015850635034,354865700,1,3,2025,111.24976959228516,1.0199083600725447,-0.03171104927481816,109.50933224334757
2025-03-12,115.73999786376953,116.76000213623047,112.87999725341797,114.12000274658203,323857500,2,3,2025,110.93992614746094,2.018479483468192,-0.08738009900646926,110.12839106544297
2025-03-13,115.58000183105469,117.76000213623047,113.79000091552734,117.02999877929688,299033100,3,3,2025,111.94396057128907,1.7427902221679688,-0.0766522313054353,115.61689706086881
2025-03-14,121.66999816894531,121.87999725341797,118.1500015258789,118.61000061035156,277593500,4,3,2025,113.74203186035156,2.425663539341518,-0.071696410865553,115.64170231761734
2025-03-17,119.52999877929688,122.88999938964844,118.02999877929688,122.73999786376953,255501500,0,3,2025,116.25399932861328,2.425663539341518,-0.07958399602296162,120.91046901012913
2025-03-18,115.43000030517578,119.0199966430664,114.54000091552734,118.0,299686900,1,3,2025,117.58999938964844,2.122833251953125,0.17293597102169644,120.05738221079963
2025-03-19,117.5199966430664,120.44999694824219,115.68000030517578,117.2699966430664,273426200,2,3,2025,117.94599914550781,2.4214041573660716,-0.0876271201710852,117.3563746182569
2025-03-20,118.52999877929688,120.19999694824219,116.47000122070312,116.55000305175781,248829700,3,3,2025,118.53599853515625,2.311427525111607,-0.08995663180777846,119.1221811965844
2025-03-21,117.69999694824219,117.98999786376953,115.41999816894531,116.94000244140625,266498500,4,3,2025,117.74199829101562,1.3128564017159599,0.07100760078077495,119.95948113618658
2025-03-24,121.41000366210938,122.22000122070312,119.33999633789062,119.87999725341797,228452500,0,3,2025,118.11799926757813,1.8428573608398438,-0.14276252962024172,118.58281120410305
2025-03-25,120.69000244140625,121.29000091552734,118.91999816894531,120.55000305175781,167447200,1,3,2025,119.16999969482421,0.9728578839983258,-0.26703713025683673,121.59566461535125
2025-03-26,113.76000213623047,118.83999633789062,112.70999908447266,118.7300033569336,293463300,2,3,2025,118.41800079345703,0.9728578839983258,0.7525721540879753,120.88648142939743
2025-03-27,111.43000030517578,114.44999694824219,110.66000366210938,111.3499984741211,236902100,3,3,2025,116.99800109863281,0.9728578839983258,-0.1927368771495448,115.77406834626171
2025-03-28,109.66999816894531,112.87000274658203,109.06999969482422,111.48999786376953,229872500,4,3,2025,115.39200134277344,0.6742869785853794,-0.029673016828470455,113.6723709637191
2025-03-31,108.37999725341797,110.95999908447266,103.6500015258789,105.12999725341797,299212700,0,3,2025,112.78600006103515,0.5300009591238839,0.30164634743172836,111.80157235859599
2025-04-01,110.1500015258789,110.19999694824219,106.47000122070312,108.5199966430664,222614000,1,4,2025,110.6779998779297,0.7828587123325893,-0.25600083151550723,110.02553522039189
2025-04-02,110.41999816894531,111.9800033569336,106.79000091552734,107.29000091552734,220601200,2,4,2025,110.00999908447265,0.29142870221819195,-0.009041659554205883,110.80569897814102
2025-04-03,101.80000305175781,105.62999725341797,101.5999984741211,103.51000213623047,338769400,3,4,2025,108.08399963378906,0.29142870221819195,0.5356643572201782,110.54636689428163
2025-04-04,94.30999755859375,100.12999725341797,92.11000061035156,98.91000366210938,532273800,4,4,2025,105.01199951171876,0.29142870221819195,0.5711979889564995,103.87012678147349
2025-04-07,97.63999938964844,101.75,86.62000274658203,87.45999908447266,611041300,0,4,2025,102.86399993896484,0.7671432495117188,0.147983049325366,97.65177849241118
2025-04-08,96.30000305175781,105.8499984741211,94.45999908447266,103.80999755859375,476243400,1,4,2025,100.09400024414063,0.7671432495117188,-0.2206035827692825,99.63161707538555
2025-04-09,114.33000183105469,115.0999984741211,97.52999877929688,98.88999938964844,612918300,2,4,2025,100.8760009765625,3.3428573608398438,0.28698539444326165,97.87684173678322
2025-04-10,107.56999969482422,110.86000061035156,99.1500015258789,109.37000274658203,437812400,3,4,2025,102.03000030517578,3.0899996076311385,-0.2856920734786349,112.49780193619482
2025-04-11,110.93000030517578,111.55000305175781,107.4800033569336,108.5,313417300,4,4,2025,105.35400085449218,3.531428745814732,-0.28412877296303163,107.836650707925
2025-04-14,110.70999908447266,114.29000091552734,109.06999969482422,114.11000061035156,264705000,0,4,2025,107.96800079345704,3.531428745814732,-0.1554231371401642,111.4515444315172
2025-04-15,112.19999694824219,113.62000274658203,110.5,110.97000122070312,228966900,1,4,2025,111.1479995727539,3.7442855834960938,-0.13501105003683345,112.0056312453659
2025-04-16,104.48999786376953,106.79000091552734,100.44999694824219,104.55000305175781,397016900,2,4,2025,109.17999877929688,3.268571036202567,0.7339488808207648,114.11248025759818
2025-04-17,101.48999786376953,104.47000122070312,100.05000305175781,104.44999694824219,290833400,3,4,2025,107.96399841308593,3.268571036202567,-0.26745335022262273,107.81523320063211
